ner_id,link,title,doi
25958,https://www.researchgate.net/publication/301831589_High-acceleration_Whole_Body_Vibration_stimulates_cortical_bone_accrual_and_increases_bone_mineral_content_in_growing_mice,High-acceleration Whole Body Vibration stimulates cortical bone accrual and increases bone mineral content in growing mice,http://dx.doi.org/10.1016/j.jbiomech.2016.04.031
25959,https://www.researchgate.net/publication/281831855_Validation_of_an_in_vitro_3D_bone_culture_model_with_perfused_and_mechanically_stressed_ceramic_scaffold,Validation of an in vitro 3D bone culture model with perfused and mechanically stressed ceramic scaffold,http://dx.doi.org/10.22203/ecm.v029a19
25961,https://www.researchgate.net/publication/271825522_Pharmacological_inhibition_of_Dock5_prevents_osteolysis_by_affecting_osteoclast_podosome_organization_while_preserving_bone_formation,Pharmacological inhibition of Dock5 prevents osteolysis by affecting osteoclast podosome organization while preserving bone formation,http://dx.doi.org/10.1038/ncomms7218
25966,https://www.researchgate.net/publication/273956784_Absence_of_Bone_Sialoprotein_BSP_Alters_Profoundly_Hematopoiesis_and_Upregulates_Osteopontin,Absence of Bone Sialoprotein (BSP) Alters Profoundly Hematopoiesis and Upregulates Osteopontin,http://dx.doi.org/10.1002/jcp.24877
25968,https://www.researchgate.net/publication/264797104_In_Vitro_Three-Dimensional_Bone_Tissue_Models_From_Cells_to_Controlled_and_Dynamic_Environment,In Vitro Three-Dimensional Bone Tissue Models: From Cells to Controlled and Dynamic Environment,http://dx.doi.org/10.1089/ten.TEB.2013.0682
25969,https://www.researchgate.net/publication/260107814_Parathyroid_Hormone_1-84_Targets_Bone_Vascular_Structure_and_Perfusion_in_Mice_Impacts_of_Its_Administration_Regimen_and_of_Ovariectomy,Parathyroid Hormone 1-84 Targets Bone Vascular Structure and Perfusion in Mice: Impacts of Its Administration Regimen and of Ovariectomy,http://dx.doi.org/10.1002/jbmr.2191
25970,https://www.researchgate.net/publication/236187446_Validated_Laser_Doppler_protocol_for_measurement_of_mouse_bone_blood_perfusion_-_Response_to_age_or_ovariectomy_differs_with_genetic_background,Validated Laser Doppler protocol for measurement of mouse bone blood perfusion - Response to age or ovariectomy differs with genetic background,http://dx.doi.org/10.1016/j.bone.2013.03.022
25972,https://www.researchgate.net/publication/266415660_Physico-Chemical_Characterization_and_In_Vitro_Biological_Evaluation_of_Pure_SiHA_for_Bone_Tissue_Engineering_Application,Physico-Chemical Characterization and In Vitro Biological Evaluation of Pure SiHA for Bone Tissue Engineering Application,http://dx.doi.org/10.4028/www.scientific.net/KEM.529-530.351
25974,https://www.researchgate.net/publication/224959214_Absence_of_bone_sialoprotein_BSP_impairs_primary_bone_formation_and_resorption_The_marrow_ablation_model_under_PTH_challenge,Absence of bone sialoprotein (BSP) impairs primary bone formation and resorption: The marrow ablation model under PTH challenge,http://dx.doi.org/10.1016/j.bone.2012.02.014
25975,https://www.researchgate.net/publication/223707205_Structure_and_quantification_of_microvascularisation_within_mouse_long_bones_What_and_how_should_we_measure,Structure and quantification of microvascularisation within mouse long bones: What and how should we measure?,http://dx.doi.org/10.1016/j.bone.2011.09.051
25978,https://www.researchgate.net/publication/51452658_Intermittent_PTH1-84_Is_Osteoanabolic_but_Not_Osteoangiogenic_and_Relocates_Bone_Marrow_Blood_Vessels_Closer_to_Bone-Forming_Sites,Intermittent PTH(1-84) Is Osteoanabolic but Not Osteoangiogenic and Relocates Bone Marrow Blood Vessels Closer to Bone-Forming Sites,http://dx.doi.org/10.1002/jbmr.459
25980,https://www.researchgate.net/publication/230077577_Thyroid_hormone_receptor_b_mediates_thyroid_hormone_effects_on_bone_remodeling_and_bone_mass,Thyroid hormone receptor β mediates thyroid hormone effects on bone remodeling and bone mass,http://dx.doi.org/10.1002/jbmr.432
25981,https://www.researchgate.net/publication/46111873_Bone_Sialoprotein_Deficiency_Impairs_Osteoclastogenesis_and_Mineral_Resorption_In_Vitro,Bone Sialoprotein Deficiency Impairs Osteoclastogenesis and Mineral Resorption In Vitro,http://dx.doi.org/10.1002/jbmr.245
25982,https://www.researchgate.net/publication/46281388_Mice_Lacking_Bone_Sialoprotein_BSP_Lose_Bone_after_Ovariectomy_and_Display_Skeletal_Site-Specific_Response_to_Intermittent_PTH_Treatment,Mice Lacking Bone Sialoprotein (BSP) Lose Bone after Ovariectomy and Display Skeletal Site-Specific Response to Intermittent PTH Treatment,http://dx.doi.org/10.1210/en.2010-0091
25983,https://www.researchgate.net/publication/47637076_Errata_Imaging_and_Quantitative_Assessment_of_Long_Bone_Vascularization_in_the_Adult_Rat_Using_Microcomputed_Tomography,Errata: Imaging and Quantitative Assessment of Long Bone Vascularization in the Adult Rat Using Microcomputed Tomography,http://dx.doi.org/10.1002/ar.21270
25984,https://www.researchgate.net/publication/245982217_Impairment_of_medullary_bone_formation_resorption_and_response_to_PTH_in_marrow_ablated_bone_sialoprotein_BSP_knockout_mice,"Impairment of medullary bone formation, resorption and response to PTH in marrow ablated bone sialoprotein (BSP) knockout mice",http://dx.doi.org/10.1016/j.bone.2010.04.115
25986,https://www.researchgate.net/publication/40444414_Imaging_and_Quantitative_Assessment_of_Long_Bone_Vascularization_in_the_Adult_Rat_Using_Microcomputed_Tomography,Imaging and Quantitative Assessment of Long Bone Vascularization in the Adult Rat Using Microcomputed Tomography,http://dx.doi.org/10.1002/ar.21054
25988,https://www.researchgate.net/publication/19699968_Radioimmunoassay_for_osteonectin_Concentrations_in_bone_nonmineralized_tissues_and_blood,"Radioimmunoassay for osteonectin. Concentrations in bone, nonmineralized tissues, and blood",http://dx.doi.org/10.1002/jbmr.5650020514
25990,https://www.researchgate.net/publication/21358716_Osteonectin_is_an_a-granule_component_involved_with_thrombospondin_in_platelet_aggregation,Osteonectin is an α-granule component involved with thrombospondin in platelet aggregation,http://dx.doi.org/10.1002/jbmr.5650061007
25992,https://www.researchgate.net/publication/26819482_Bone_sialoprotein_but_not_osteopontin_deficiency_impairs_the_mineralization_of_regenerating_bone_during_cortical_defect_healing,"Bone sialoprotein, but not osteopontin, deficiency impairs the mineralization of regenerating bone during cortical defect healing",http://dx.doi.org/10.1016/j.bone.2009.09.007
25994,https://www.researchgate.net/publication/26647796_New_insight_into_the_bony_labyrinth_A_microcomputed_tomography_study,New insight into the bony labyrinth: A microcomputed tomography study,http://dx.doi.org/10.1016/j.anl.2009.04.014
25996,https://www.researchgate.net/publication/221992595_The_effect_of_dual_frequency_cyclic_compression_on_matrix_deposition_by_osteoblast-like_cells_grown_in_3D_scaffolds_and_on_modulation_of_VEGF_variant_expression,The effect of dual frequency cyclic compression on matrix deposition by osteoblast-like cells grown in 3D scaffolds and on modulation of VEGF variant expression,http://dx.doi.org/10.1016/j.biomaterials.2009.02.048
25998,https://www.researchgate.net/publication/26290491_Absence_of_bone_sialoprotein_BSP_impairs_cortical_defect_repair_in_mouse_long_bone,Absence of bone sialoprotein (BSP) impairs cortical defect repair in mouse long bone,http://dx.doi.org/10.1016/j.bone.2009.06.005
26000,https://www.researchgate.net/publication/24252108_Role_of_the_small_integrin-binding_ligand_N-linked_glycoprotein_SIBLING_bone_sialoprotein_BSP_in_bone_development_and_remodeling,"Role of the small integrin-binding ligand N-linked glycoprotein (SIBLING), bone sialoprotein (BSP) in bone development and remodeling",http://dx.doi.org/10.1007/s00198-009-0869-2
26001,https://www.researchgate.net/publication/222414068_Effects_of_whole_body_vibration_on_the_skeleton_and_other_organ_systems_in_man_and_animal_models_What_we_know_and_what_we_need_to_know,Effects of whole body vibration on the skeleton and other organ systems in man and animal models: What we know and what we need to know,http://dx.doi.org/10.1016/j.arr.2008.07.004
26004,https://www.researchgate.net/publication/23193798_Low_dose_beta-blocker_prevents_ovariectomy-induced_bone_loss_in_rats_without_affecting_heart_function,Low dose beta-blocker prevents ovariectomy-induced bone loss in rats without affecting heart function,http://dx.doi.org/10.1002/jcp.21564
26006,https://www.researchgate.net/publication/23175565_Cellular_accumulation_and_distribution_of_uranium_and_lead_in_osteoblastic_cells_as_a_function_of_their_speciation,Cellular accumulation and distribution of uranium and lead in osteoblastic cells as a function of their speciation,http://dx.doi.org/10.1016/j.tox.2008.07.054
26010,https://www.researchgate.net/publication/5245161_Cytotoxic_and_phenotypic_effects_of_uranium_and_lead_on_osteoblastic_cells_are_highly_dependent_on_metal_speciation,Cytotoxic and phenotypic effects of uranium and lead on osteoblastic cells are highly dependent on metal speciation,http://dx.doi.org/10.1016/j.tox.2008.06.003
26011,https://www.researchgate.net/publication/5477251_Mechanical_signals_modulated_vascular_endothelial_growth_factor-A_VEGF-A_alternative_splicing_in_osteoblastic_cells_through_actin_polymerisation,Mechanical signals modulated vascular endothelial growth factor-A (VEGF-A) alternative splicing in osteoblastic cells through actin polymerisation,http://dx.doi.org/10.1016/j.bone.2008.02.011
26013,https://www.researchgate.net/publication/5518073_Ex_Vivo_Bone_Formation_in_Bovine_Trabecular_Bone_Cultured_in_a_Dynamic_3D_Bioreactor_Is_Enhanced_by_Compressive_Mechanical_Strain,Ex Vivo Bone Formation in Bovine Trabecular Bone Cultured in a Dynamic 3D Bioreactor Is Enhanced by Compressive Mechanical Strain,http://dx.doi.org/10.1089/ten.a.2007.0051
26015,https://www.researchgate.net/publication/5757371_Plasticity_of_osteoprogenitor_cells,Plasticity of osteoprogenitor cells,http://dx.doi.org/10.1016/j.jbspin.2007.09.001
26016,https://www.researchgate.net/publication/245785812_Plasticite_des_cellules_osteoprogenitrices,Plasticité des cellules ostéoprogénitrices,http://dx.doi.org/10.1016/j.rhum.2007.09.002
26017,https://www.researchgate.net/publication/240164168_Toxicity_of_uranium_and_lead_on_osteoblastic_bone_cells,Toxicity of uranium and lead on osteoblastic bone cells,http://dx.doi.org/10.1016/j.toxlet.2007.05.158
26018,https://www.researchgate.net/publication/6397485_Opposite_Effects_of_Leptin_on_Bone_Metabolism_A_Dose-Dependent_Balance_Related_to_Energy_Intake_and_Insulin-Like_Growth_Factor-I_Pathway,Opposite Effects of Leptin on Bone Metabolism: A Dose-Dependent Balance Related to Energy Intake and Insulin-Like Growth Factor-I Pathway,http://dx.doi.org/10.1210/en.2006-1541
26019,https://www.researchgate.net/publication/6479948_Thyroid_Hormone_Excess_Rather_Than_Thyrotropin_Deficiency_Induces_Osteoporosis_in_Hyperthyroidism,Thyroid Hormone Excess Rather Than Thyrotropin Deficiency Induces Osteoporosis in Hyperthyroidism,http://dx.doi.org/10.1210/me.2007-0033
26022,https://www.researchgate.net/publication/6488026_Mechanical_Loading_Down-Regulates_Peroxisome_Proliferator-Activated_Receptor_g_in_Bone_Marrow_Stromal_Cells_and_Favors_Osteoblastogenesis_at_the_Expense_of_Adipogenesis,Mechanical Loading Down-Regulates Peroxisome Proliferator-Activated Receptor γ in Bone Marrow Stromal Cells and Favors Osteoblastogenesis at the Expense of Adipogenesis,http://dx.doi.org/10.1210/en.2006-1704
26023,https://www.researchgate.net/publication/6475837_Absence_of_mechanical_loading_in_utero_influences_bone_mass_and_architecture_but_not_innervation_in_MyoD-Myf5-deficient_mice,Absence of mechanical loading in utero influences bone mass and architecture but not innervation in MyoD-Myf5-deficient mice,http://dx.doi.org/10.1111/j.1469-7580.2007.00698.x
26024,https://www.researchgate.net/publication/245784915_Les_effets_biphasiques_et_dose-dependants_de_la_leptine_sur_l'osteoporose_d'immobilisation_chez_le_rat_sont_associes_a_des_variations_sur_la_croissance_osseuse_le_poids_corporel_et_les_taux_seriques_d,"Les effets biphasiques et dose-dépendants de la leptine sur l'ostéoporose d'immobilisation chez le rat, sont associés à des variations sur la croissance osseuse, le poids corporel et les taux sériques d'IGF-I",http://dx.doi.org/10.1016/j.rhum.2006.10.011
26025,https://www.researchgate.net/publication/247097024_Speciation_governs_chemical_toxicity_and_cellular_accumulation_of_lead_on_rat_osteoblastic_bone_cells,Speciation governs chemical toxicity and cellular accumulation of lead on rat osteoblastic bone cells,http://dx.doi.org/10.1016/j.toxlet.2006.07.069
26026,https://www.researchgate.net/publication/7615090_Expression_of_Semaphorin-3A_and_its_receptors_in_endochondral_ossification_Potential_role_in_skeletal_development_and_innervation,Expression of Semaphorin-3A and its receptors in endochondral ossification: Potential role in skeletal development and innervation,http://dx.doi.org/10.1002/dvdy.20512
26030,https://www.researchgate.net/publication/7983239_GP130OSMR_is_the_only_LIFIL-6_family_receptor_complex_to_promote_osteoblast_differentiation_of_calvaria_progenitors,GP130/OSMR is the only LIF/IL-6 family receptor complex to promote osteoblast differentiation of calvaria progenitors,http://dx.doi.org/10.1002/jcp.20312
26032,https://www.researchgate.net/publication/8099006_Brain_and_Bone_Damage_in_KARAPDAP12_Loss-of-Function_Mice_Correlate_with_Alterations_in_Microglia_and_Osteoclast_Lineages,Brain and Bone Damage in KARAP/DAP12 Loss-of-Function Mice Correlate with Alterations in Microglia and Osteoclast Lineages,http://dx.doi.org/10.1016/S0002-9440(10)62251-1
26034,https://www.researchgate.net/publication/10829891_Global_amplification_polymerase_chain_reaction_reveals_novel_transitional_stages_during_osteoprogenitor_differentiation,Global amplification polymerase chain reaction reveals novel transitional stages during osteoprogenitor differentiation,https://www.researchgate.net/deref/http%3A%2F%2Fwww.ncbi.nlm.nih.gov%2Fpubmed%2F12665559
