,Unnamed: 0,ner_id,link,title,doi
3980,3980,16169,/doi/10.1145/3183440.3183475,Perceval,https://doi.org/10.1145/3183440.3183475
3981,3981,16172,/doi/10.1145/2213836.2213914,ColumbuScout,https://doi.org/10.1145/2213836.2213914
3982,3982,16174,/doi/10.1145/1871437.1871780,FALCON,https://doi.org/10.1145/1871437.1871780
3983,3983,16178,/doi/10.1145/1999995.2000049,Demo,https://doi.org/10.1145/1999995.2000049
3984,3984,16180,/doi/10.1145/3041021.3058587,Circularized Visualisation of Genetic Interactions,https://doi.org/10.1145/3041021.3058587
3985,3985,16183,/doi/10.1145/3206505.3206575,Visual insight of spatiotemporal IoT-generated contents,https://doi.org/10.1145/3206505.3206575
3986,3986,16185,/doi/10.1145/2872518.2890544,GraPhys,https://doi.org/10.1145/2872518.2890544
3987,3987,16188,/doi/10.1145/2647868.2654872,Wally,https://doi.org/10.1145/2647868.2654872
3988,3988,16192,/doi/10.1145/2639108.2641741,Demo,https://doi.org/10.1145/2639108.2641741
3989,3989,16194,/doi/10.1145/3557915.3560990,PATHFINDERVIS,https://doi.org/10.1145/3557915.3560990
3990,3990,16197,/doi/10.1145/2429135.2429173,POLY,https://doi.org/10.1145/2429135.2429173
3991,3991,16200,/doi/10.1145/2742647.2745932,Demo,https://doi.org/10.1145/2742647.2745932
3992,3992,16203,/doi/10.1145/1882291.1882352,LINKSTER,https://doi.org/10.1145/1882291.1882352
3993,3993,16208,/doi/10.1145/3603163.3609061,Developing and implementing a superconnector of producers in the printing industry to facilitate book historical research,https://doi.org/10.1145/3603163.3609061
3994,3994,16210,/doi/10.1145/2771839.2771870,Seen music,https://doi.org/10.1145/2771839.2771870
3995,3995,16214,/doi/10.1145/3474085.3478551,MDMS,https://doi.org/10.1145/3474085.3478551
3996,3996,16217,/doi/10.1145/1869790.1869889,Strabo,https://doi.org/10.1145/1869790.1869889
3997,3997,16219,/doi/10.1145/3322640.3326708,AI-Enabled Litigation Evaluation,https://doi.org/10.1145/3322640.3326708
3998,3998,16223,/doi/10.1145/3581791.3597293,Demo: Debugging Constraint Devices with EDWARD,https://doi.org/10.1145/3581791.3597293
3999,3999,16224,/doi/10.1145/3295750.3298915,The Semantic Snake Charmer Search Engine,https://doi.org/10.1145/3295750.3298915
4000,4000,16229,/doi/10.1145/3274895.3274971,Pine,https://doi.org/10.1145/3274895.3274971
4001,4001,16231,/doi/10.1145/2556420.2556789,SoBot,https://doi.org/10.1145/2556420.2556789
4002,4002,16236,/doi/10.1145/3132272.3132299,iVoLVER,https://doi.org/10.1145/3132272.3132299
4003,4003,16239,/doi/10.1145/3604915.3610647,LLM Based Generation of Item-Description for Recommendation System,https://doi.org/10.1145/3604915.3610647
4004,4004,16243,/doi/10.1145/2396761.2398727,InCaToMi,https://doi.org/10.1145/2396761.2398727
4005,4005,16249,/doi/10.1145/2800835.2800851,Node view,https://doi.org/10.1145/2800835.2800851
4006,4006,16254,/doi/10.1145/3081333.3089326,Demo,https://doi.org/10.1145/3081333.3089326
4007,4007,16260,/doi/10.1145/2996913.2996963,SOLEV,https://doi.org/10.1145/2996913.2996963
4008,4008,16263,/doi/10.1145/3430984.3430988,An Intelligent Doorbell Design Using Federated Deep Learning,https://doi.org/10.1145/3430984.3430988
4009,4009,16268,/doi/10.1145/2063576.2064027,PICASSO,https://doi.org/10.1145/2063576.2064027
4010,4010,16270,/doi/10.1145/3064857.3079175,LOOP,https://doi.org/10.1145/3064857.3079175
4011,4011,16277,/doi/10.1145/2110363.2110470,FUSE,https://doi.org/10.1145/2110363.2110470
4012,4012,16279,/doi/10.1145/3004323.3004355,Listen to Your Drive,https://doi.org/10.1145/3004323.3004355
4013,4013,16284,/doi/10.1145/3400903.3401692,We Know What You Did Last Session,https://doi.org/10.1145/3400903.3401692
4014,4014,16285,/doi/10.1145/2949689.2949717,Array Database Scalability,https://doi.org/10.1145/2949689.2949717
4015,4015,16286,/doi/10.1145/3240323.3241592,Query-based simple and scalable recommender systems with apache hivemall,https://doi.org/10.1145/3240323.3241592
4016,4016,16288,/doi/10.1145/2645710.2645719,System U,https://doi.org/10.1145/2645710.2645719
4017,4017,16301,/doi/10.1145/3377812.3382150,Phoenix,https://doi.org/10.1145/3377812.3382150
4018,4018,16307,/doi/10.1145/2213836.2213942,CloudAlloc,https://doi.org/10.1145/2213836.2213942
4019,4019,16310,/doi/10.1145/3643832.3661842,Demo: On-Device Video Virtual Try-On for Mobile Shopping,https://doi.org/10.1145/3643832.3661842
4020,4020,16315,/doi/10.1145/2979683.2979700,Here&now,https://doi.org/10.1145/2979683.2979700
4021,4021,16321,/doi/10.1145/3523227.3551470,Who do you think I am? Interactive User Modelling with Item Metadata,https://doi.org/10.1145/3523227.3551470
4022,4022,16325,/doi/10.1145/2733373.2807968,QOEYE,https://doi.org/10.1145/2733373.2807968
4023,4023,16330,/doi/10.1145/2110363.2110471,PANI,https://doi.org/10.1145/2110363.2110471
4024,4024,16335,/doi/10.1145/3594778.3594877,EAGER: Explainable Question Answering Using Knowledge Graphs,https://doi.org/10.1145/3594778.3594877
4025,4025,16342,/doi/10.1145/3123514.3123567,A Network of Noise,https://doi.org/10.1145/3123514.3123567
4026,4026,16346,/doi/10.1145/2451176.2451191,PersonalityViz,https://doi.org/10.1145/2451176.2451191
4027,4027,16347,/doi/10.1145/3656650.3656730,Transcribathon.eu: AI supporting collaborative transcription and enrichment of historical documents,https://doi.org/10.1145/3656650.3656730
4028,4028,16352,/doi/10.1145/2733373.2807983,i-Diary,https://doi.org/10.1145/2733373.2807983
4029,4029,16354,/doi/10.1145/2661829.2661840,WiiCluster,https://doi.org/10.1145/2661829.2661840
4030,4030,16357,/doi/10.1145/3022198.3023264,Professional Network Analytics Platform for Enterprise Collaboration,https://doi.org/10.1145/3022198.3023264
4031,4031,16362,/doi/10.1145/3079368.3079382,"Tools for open, transparent and engaging storytelling",https://doi.org/10.1145/3079368.3079382
4032,4032,16364,/doi/10.1145/2588555.2594514,Reactive and proactive sharing across concurrent analytical queries,https://doi.org/10.1145/2588555.2594514
4033,4033,16366,/doi/10.1145/2463676.2465262,HiNGE,https://doi.org/10.1145/2463676.2465262
4034,4034,16367,/doi/10.1145/2983323.2983327,Ease the Process of Machine Learning with Dataflow,https://doi.org/10.1145/2983323.2983327
4035,4035,16374,/doi/10.1145/2588555.2594522,iCheck,https://doi.org/10.1145/2588555.2594522
4036,4036,16382,/doi/10.1145/2020408.2020524,Apolo,https://doi.org/10.1145/2020408.2020524
4037,4037,16384,/doi/10.1145/1989323.1989483,LinkDB,https://doi.org/10.1145/1989323.1989483
4038,4038,16388,/doi/10.1145/3627508.3638298,From Chat to Publication Management: Organizing your related work using BibSonomy & LLMs,https://doi.org/10.1145/3627508.3638298
4039,4039,16393,/doi/10.1145/2463676.2465257,GRDB,https://doi.org/10.1145/2463676.2465257
4040,4040,16396,/doi/10.1145/2766462.2767871,Linse,https://doi.org/10.1145/2766462.2767871
4041,4041,16400,/doi/10.1145/3437963.3441709,GPR: Global Personalized Restaurant Recommender System Leveraging Billions of Financial Transactions,https://doi.org/10.1145/3437963.3441709
4042,4042,16405,/doi/10.1145/3221269.3223026,In-database analytics with ibmdbpy,https://doi.org/10.1145/3221269.3223026
4043,4043,16407,/doi/10.1145/3041021.3054731,GeoSemOLAP,https://doi.org/10.1145/3041021.3054731
4044,4044,16411,/doi/10.1145/2213836.2213919,Dynamic optimization of generalized SQL queries with horizontal aggregations,https://doi.org/10.1145/2213836.2213919
4045,4045,16413,/doi/10.1145/2213836.2213937,ReStore,https://doi.org/10.1145/2213836.2213937
4046,4046,16414,/doi/10.1145/2339530.2339765,Query-driven discovery of semantically similar substructures in heterogeneous networks,https://doi.org/10.1145/2339530.2339765
4047,4047,16417,/doi/10.1145/3543873.3587314,Public Spot Instance Dataset Archive Service,https://doi.org/10.1145/3543873.3587314
4048,4048,16424,/doi/10.1145/1989323.1989467,SkylineSearch,https://doi.org/10.1145/1989323.1989467
4049,4049,16428,/doi/10.1145/2463676.2463692,Fact checking and analyzing the web,https://doi.org/10.1145/2463676.2463692
4050,4050,16432,/doi/10.1145/3139958.3140052,SURGE,https://doi.org/10.1145/3139958.3140052
4051,4051,16435,/doi/10.1145/3627508.3638308,FrameFinder: Explorative Multi-Perspective Framing Extraction from News Headlines,https://doi.org/10.1145/3627508.3638308
4052,4052,16438,/doi/10.1145/2382196.2382321,Query encrypted databases practically,https://doi.org/10.1145/2382196.2382321
4053,4053,16441,/doi/10.1145/2588555.2594520,Interactive redescription mining,https://doi.org/10.1145/2588555.2594520
4054,4054,16444,/doi/10.1145/3383313.3411524,"BETA-Rec: Build, Evaluate and Tune Automated Recommender Systems",https://doi.org/10.1145/3383313.3411524
4055,4055,16447,/doi/10.1145/3594806.3596524,Curating User Galleries in Europeana using Topic Modeling Technology,https://doi.org/10.1145/3594806.3596524
4056,4056,16451,/doi/10.1145/3328905.3332519,A Demonstration of Striim A Streaming Integration and Intelligence Platform,https://doi.org/10.1145/3328905.3332519
4057,4057,16455,/doi/10.1145/1989323.1989474,NOAM,https://doi.org/10.1145/1989323.1989474
4058,4058,16459,/doi/10.1145/2463676.2465258,CARTILAGE,https://doi.org/10.1145/2463676.2465258
4059,4059,16460,/doi/10.1145/1989323.1989471,MOBIES,https://doi.org/10.1145/1989323.1989471
4060,4060,16465,/doi/10.1145/1989323.1989480,ProApproX,https://doi.org/10.1145/1989323.1989480
4061,4061,16467,/doi/10.1145/2487575.2487715,An online system with end-user services,https://doi.org/10.1145/2487575.2487715
4062,4062,16471,/doi/10.1145/1989323.1989485,CONFLuEnCE,https://doi.org/10.1145/1989323.1989485
4063,4063,16472,/doi/10.1145/2020408.2020528,LikeMiner,https://doi.org/10.1145/2020408.2020528
4064,4064,16474,/doi/10.1145/2487575.2487720,SAE,https://doi.org/10.1145/2487575.2487720
4065,4065,16478,/doi/10.1145/2766462.2767870,DINFRA,https://doi.org/10.1145/2766462.2767870
4066,4066,16480,/doi/10.1145/3493700.3493739,VPER: Visual Product Entity Recognition for Fashion-wear,https://doi.org/10.1145/3493700.3493739
4067,4067,16484,/doi/10.1145/3123024.3123170,mHealth visual discovery dashboard,https://doi.org/10.1145/3123024.3123170
4068,4068,16488,/doi/10.1145/2588555.2594537,NewsNetExplorer,https://doi.org/10.1145/2588555.2594537
4069,4069,16490,/doi/10.1145/3377812.3382145,BigTest,https://doi.org/10.1145/3377812.3382145
4070,4070,16491,/doi/10.1145/2778865.2778874,Tweeting Traffic,https://doi.org/10.1145/2778865.2778874
4071,4071,16495,/doi/10.1145/1989323.1989461,WattDB,https://doi.org/10.1145/1989323.1989461
4072,4072,16498,/doi/10.1145/2487575.2487704,JobMiner,https://doi.org/10.1145/2487575.2487704
4073,4073,16502,/doi/10.1145/1807167.1807301,XTaGe,https://doi.org/10.1145/1807167.1807301
4074,4074,16506,/doi/10.1145/3437963.3441698,Community Connect: A Mock Social Media Platform to Study Online Behavior,https://doi.org/10.1145/3437963.3441698
4075,4075,16509,/doi/10.1145/2463676.2463689,Research-insight,https://doi.org/10.1145/2463676.2463689
4076,4076,16510,/doi/10.1145/1807167.1807294,HadoopDB in action,https://doi.org/10.1145/1807167.1807294
4077,4077,16512,/doi/10.1145/1989323.1989468,A cross-service travel engine for trip planning,https://doi.org/10.1145/1989323.1989468
4078,4078,16515,/doi/10.1145/3437963.3441714,SoMin.ai,https://doi.org/10.1145/3437963.3441714
4079,4079,16518,/doi/10.1145/3241539.3267729,Optical Wireless Communication,https://doi.org/10.1145/3241539.3267729
4080,4080,16520,/doi/10.1145/3430984.3430990,Analysis and Prioritisation of Potential Gene Variants Powered by Semantic Intelligence,https://doi.org/10.1145/3430984.3430990
4081,4081,16523,/doi/10.1145/3437963.3441697,I2PS: An Online Item Intelligent Publishing System in Consumer to Consumer (C2C) Transaction Platform,https://doi.org/10.1145/3437963.3441697
4082,4082,16528,/doi/10.1145/3328905.3332517,axxessity,https://doi.org/10.1145/3328905.3332517
4083,4083,16531,/doi/10.1145/3583678.3603279,Demo: ComDeX Unveiled Demonstrating the Future of IoT-Enhanced Communities,https://doi.org/10.1145/3583678.3603279
4084,4084,16534,/doi/10.1145/2872518.2890535,FuhSen,https://doi.org/10.1145/2872518.2890535
4085,4085,16536,/doi/10.1145/2339530.2339779,VOXSUP,https://doi.org/10.1145/2339530.2339779
4086,4086,16538,/doi/10.1145/3544793.3560325,OCOsense Glasses for Facial Expressions Recognition and Contextual Affective Computing in Real World and Augmented Reality,https://doi.org/10.1145/3544793.3560325
4087,4087,16541,/doi/10.1145/2213836.2213941,OPAvion,https://doi.org/10.1145/2213836.2213941
4088,4088,16543,/doi/10.1145/2588555.2594526,Demonstrating efficient query processing in heterogeneous environments,https://doi.org/10.1145/2588555.2594526
4089,4089,16547,/doi/10.1145/2377677.2377690,Blockmon,https://doi.org/10.1145/2377677.2377690
4090,4090,16554,/doi/10.1145/3083187.3083229,Video on Mobile CPU,https://doi.org/10.1145/3083187.3083229
4091,4091,16557,/doi/10.1145/3468791.3468829,MISE: An Array-Based Integrated System for Atmospheric Scanning LiDAR,https://doi.org/10.1145/3468791.3468829
4092,4092,16560,/doi/10.1145/2342356.2342369,Blockmon,https://doi.org/10.1145/2342356.2342369
4093,4093,16561,/doi/10.1145/2093973.2094061,Jeocrowd,https://doi.org/10.1145/2093973.2094061
4094,4094,16563,/doi/10.1145/2213836.2213943,TIRAMOLA,https://doi.org/10.1145/2213836.2213943
4095,4095,16566,/doi/10.1145/1807167.1807297,Large graph processing in the cloud,https://doi.org/10.1145/1807167.1807297
4096,4096,16570,/doi/10.1145/2487575.2487719,SEA,https://doi.org/10.1145/2487575.2487719
4097,4097,16577,/doi/10.1145/2463676.2465233,COCCUS,https://doi.org/10.1145/2463676.2465233
4098,4098,16578,/doi/10.1145/2809695.2817855,Demo,https://doi.org/10.1145/2809695.2817855
4099,4099,16582,/doi/10.1145/2645672.2645691,Demo,https://doi.org/10.1145/2645672.2645691
4100,4100,16584,/doi/10.1145/1871437.1871778,RDFViewS,https://doi.org/10.1145/1871437.1871778
4101,4101,16586,/doi/10.1145/2487575.2487712,STED,https://doi.org/10.1145/2487575.2487712
4102,4102,16591,/doi/10.1145/2339530.2339769,TourViz,https://doi.org/10.1145/2339530.2339769
4103,4103,16593,/doi/10.1145/3557915.3561000,Playable ray tracing for real-time exploration of radio propagation in wireless networks,https://doi.org/10.1145/3557915.3561000
4104,4104,16599,/doi/10.1145/3341162.3343807,Semantic human activity annotation tool using skeletonized surveillance videos,https://doi.org/10.1145/3341162.3343807
4105,4105,16604,/doi/10.1145/2757710.2776817,Collaborative Newspaper Demo,https://doi.org/10.1145/2757710.2776817
4106,4106,16611,/doi/10.1145/2487788.2487916,Large-scale social-media analytics on stratosphere,https://doi.org/10.1145/2487788.2487916
4107,4107,16615,/doi/10.1145/2307636.2307699,Demo,https://doi.org/10.1145/2307636.2307699
4108,4108,16621,/doi/10.1145/2588555.2594516,SLQ,https://doi.org/10.1145/2588555.2594516
4109,4109,16628,/doi/10.1145/3360322.3361008,An Improved API and User Experience for the Mortar Testbed,https://doi.org/10.1145/3360322.3361008
4110,4110,16630,/doi/10.1145/3184558.3186978,MetaExp,https://doi.org/10.1145/3184558.3186978
4111,4111,16645,/doi/10.1145/1989323.1989462,BRRL,https://doi.org/10.1145/1989323.1989462
4112,4112,16649,/doi/10.1145/2872518.2890529,A Demonstration of the Solid Platform for Social Web Applications,https://doi.org/10.1145/2872518.2890529
4113,4113,16655,/doi/10.1145/2810156.2812616,Experiments with the Emulated NDN Testbed in ONL,https://doi.org/10.1145/2810156.2812616
4114,4114,16664,/doi/10.1145/3397536.3422340,Geolocating Traffic Signs using Crowd-Sourced Imagery,https://doi.org/10.1145/3397536.3422340
4115,4115,16666,/doi/10.1145/2588555.2594524,ERIS live,https://doi.org/10.1145/2588555.2594524
4116,4116,16671,/doi/10.1145/2307636.2307689,Demo,https://doi.org/10.1145/2307636.2307689
4117,4117,16677,/doi/10.1145/2335484.2335524,Context-model generation for safe autonomous transport vehicles,https://doi.org/10.1145/2335484.2335524
4118,4118,16683,/doi/10.1145/2339530.2339780,A system for extracting top-K lists from the web,https://doi.org/10.1145/2339530.2339780
4119,4119,16686,/doi/10.1145/2983323.2983328,FIN10K,https://doi.org/10.1145/2983323.2983328
4120,4120,16691,/doi/10.1145/2588555.2594518,SerpentTI,https://doi.org/10.1145/2588555.2594518
4121,4121,16696,/doi/10.1145/2462456.2465696,An anonymous matching system based on mobile numbers,https://doi.org/10.1145/2462456.2465696
4122,4122,16699,/doi/10.1145/2588555.2594529,Searching with XQ,https://doi.org/10.1145/2588555.2594529
4123,4123,16701,/doi/10.1145/3123878.3131991,DPS-Discuss,https://doi.org/10.1145/3123878.3131991
4124,4124,16704,/doi/10.1145/3184558.3186960,OSTRICH,https://doi.org/10.1145/3184558.3186960
4125,4125,16707,/doi/10.1145/2020408.2020523,A taxi business intelligence system,https://doi.org/10.1145/2020408.2020523
4126,4126,16712,/doi/10.1145/2487575.2487710,Forex-foreteller,https://doi.org/10.1145/2487575.2487710
