,ner_id,link,title,doi
403,658,publication/374383542_Investigation_of_DataViz_as_a_Big_Data_Visualization_Tool?_sg=zqSyT88ihCu1NDZx6s_dr5j2qB6sM6Dr3zC-_IrOgYTJB4MqSmJjnhHH0MwdD9psNqr2xr9eSajZP_s,Investigation of DataViz as a Big Data Visualization Tool, 10.1007/978-981-99-6062-0_43
404,661,publication/380336864_The_Adoption_of_Big_Data_in_the_Education_Sector?_sg=zsnD5CXtiGPKKW3AulCHopMP3R1WxtHcBIrRg7m2gA1dXd5nRdfN3BF2JYPmk01oUvTu_LQUo1krdyU,The Adoption of Big Data in the Education Sector, 10.2174/9789815238785124010007
405,663,publication/376380335_Overview_of_Big_Data_Analytics_in_Modern_Astronomy?_sg=BgYPFFsf1zvIs2KXhw1nA4GpUuSovEluBu-emfu4FtzjPHv8-W4Ksb8Tw3Jkpbnrow4U4gkS0Tl9AzI,Overview of Big Data Analytics in Modern Astronomy, 10.59543/ijmscs.v2i.8561
406,665,publication/377603831_Big_Data_Tools_Interoperability_Study_and_Performance_Testing?_sg=kPrOvBtnQ_tHfVtfpeuUMjNBwsa6o7vrOwtYwxyLuv3R53CcIUh81fDA3jMPiN3ZmN_uY27oN4WBBMQ,Big Data Tools: Interoperability Study and Performance Testing, 10.1109/BigData59044.2023.10386089
407,666,publication/377467376_How_Does_E-commerce_Industry_Benefit_from_Big_Data?_sg=eDLspDqNKmn7w7hv2uqzJP4dliEQUx3S_65Xetb_0WRLrd8XB9VDHBpJ1cWd2Phee9lS_TlDvzgwI9c,How Does E-commerce Industry Benefit from Big Data, 10.1051/shsconf/202418101029
408,667,publication/376132065_Big_Data_Analytics_for_Cybersecurity_in_IoE_Networks?_sg=Vyrel4mOqycUrDOFfvPoyFhplLVS58jUpGsNQnZNxcLqmvqqTlI34Db6QnPz5PU2VQB5Tvw1AGZ8WIA,Big Data Analytics for Cybersecurity in IoE Networks, 10.1007/978-3-031-45162-1_10
409,671,publication/378825033_STRATEGIES_FOR_LEVERAGING_BIG_DATA_AND_ANALYTICS_FOR_BUSINESS_DEVELOPMENT_A_COMPREHENSIVE_REVIEW_ACROSS_SECTORS?_sg=kNu74703zE2sDHGDzz2mpIgxiqOsbOAOlTGRA4Fp5MKUw6bue9WBneOrJS-KBi7_w1DaJ7TN3nkhLOY,STRATEGIES FOR LEVERAGING BIG DATA AND ANALYTICS FOR BUSINESS DEVELOPMENT: A COMPREHENSIVE REVIEW ACROSS SECTORS, 10.51594/csitrj.v5i3.861
410,672,publication/380125854_Utilizing_Big_Data_Technology_for_Online_Financial_Risk_Management?_sg=0g-WZu69uaQDUOF7dNko85hTF2qmnEaS-Dsq4URIfYi2k6WSs9WPfUrjHoraNrYZoInHKXSvbgKTxGs,Utilizing Big Data Technology for Online Financial Risk Management, 10.4018/979-8-3693-0847-9.ch008
411,673,publication/379383044_A_semantic_big_data_analysis_method_based_on_enhanced_neural_networks_in_IoT?_sg=1D5E3PCVAQfyod8SvqRTZcJMAZl-bqr6eSeLKcXZOz-urR-4bZsNWabu-7KA1WPOFFDEwESCcEMihWQ,A semantic big data analysis method based on enhanced neural networks in IoT, 10.1002/itl2.524
412,674,publication/379982903_PENERAPAN_KONSEP_BIG_DATA_UNTUK_OPTIMALISASI_MANAJEMEN_ASET_DI_PT_POS_INDONESIA?_sg=sN65XOKWIGjcg4-PLYnVqBwCHwP5spkaDJ4gG0Ga6m5N1fJZOUNRDGkxsWRuae6ZBX0BqHOxd6PsoPs,PENERAPAN KONSEP BIG DATA UNTUK OPTIMALISASI MANAJEMEN ASET DI PT POS INDONESIA, 10.33197/jitter.vol10.iss2.2024.1528
413,675,publication/379835590_Energy_big_data_abnormal_cluster_detection_method_based_on_redundant_convolution_codec?_sg=bVET_0T4xOimHiX2ajd074cPnejZG4zb_rGIuo8JpvzcHbk5pPKOJwTJWQBlrbHiTqp6QGLZ7y0ZJB0,Energy big data abnormal cluster detection method based on redundant convolution codec, 10.1038/s41598-024-59373-0
414,676,publication/377737339_Big_data_and_artificial_intelligence_in_post-stroke_aphasia_A_mapping_review?_sg=DYVqN_3gCxCK9MdCvXBxzc7aDz6_IEvFO2A19fWtxVzcLcilgb11R3I9r1xYzqDippzUtyOIrQ_52B0,Big data and artificial intelligence in post-stroke aphasia: A mapping review, 10.3233/ACS-230005
415,679,publication/380936042_Application_of_big_Data_in_e-Governance?_sg=kqxeLYCXqsG8No83V6zVyvK5a9QSBhGCRDJYh7UYo93PDoh146KX3pps50oDXVT63-CNisj68N4OWzw,Application of big Data in e-Governance, 10.3126/ppj.v3i2.66185
416,681,publication/374537470_Big_Data_Features_As_Crucial_Concept_which_Effects_Data_Interoperability?_sg=_PJB0dJVmEIiOeu_KLPKCVidWKXBXCnykLuxj6o5BtmzSL8PO2fR34e5-lBsaKb8__7RYkBWlX_LE-I,Big Data Features As Crucial Concept which Effects Data Interoperability, 10.56201/rjmcit.v9.no2.2023.pg39.51
417,682,publication/376411090_Unlocking_the_potential_of_artificial_intelligence_for_big_data_analytics?_sg=KjztrrnC0VAAxCeDMqMtva3trmSEZZsdnrwZ9DYxkesGKFmUw3Un9tWV4kIZcXsB7rJWtd9TYJE3dzQ,Unlocking the potential of artificial intelligence for big data analytics, 10.1051/e3sconf/202346004011
418,683,publication/375129746_Big_Data_for_Internet_of_Vehicles_and_Smart_Transportation?_sg=0YKTC0xGqZ-BR6bHmn4We9-AzhD_MgzWxIqDmSFcyVjeaybrhYe1LpEPyYWEIHj1XfIZ5idf-7eCT7Q,Big Data for Internet of Vehicles and Smart Transportation, 10.1007/978-981-99-5439-1_11
419,684,publication/379636061_Features_of_the_use_of_BIG_DATA_in_the_study_of_freight_traffic_on_railway_transport?_sg=ZCxZZ1L1fCDAJ7JQncXaHI0S438zZZXTI0hztybiNhXaZZkXuwD9EPTuE2pqU_CNi4GKlKrN-kami2s,Features of the use of BIG DATA in the study of freight traffic on railway transport, 10.20295/2223-9987-2024-01-107-122
420,685,publication/378824122_Leveraging_Big_Data_Analytics_for_Customer_Experience_Excellence_in_Metaverse?_sg=epr5GJ9X16Jy9AsTSIrknZyHFVuf9Tu0Wb2Bo4btZPcFvMROmXONyuevVFCleqRcK1UMRwIfhzbO5Yk,Leveraging Big Data Analytics for Customer Experience Excellence in Metaverse, 10.4018/979-8-3693-1734-1.ch010
421,686,publication/379489380_Streamlining_Big_Data_Mining_with_Cutting-Edge_Approaches?_sg=r3X7Gr3zWsTXH1k-cVOs5gow-el8gh1UV2eOluC9vM4HDfRPW9pu6C3Xe92s-WshYpLs-F5qXVtloR8,Streamlining Big Data Mining with Cutting-Edge Approaches, 10.9734/bpi/rumcs/v2/11906F
422,687,publication/379259296_Analysis_of_the_implementation_for_big_data_analysis_in_sales_prediction_LSTM_ANN_and_DNN?_sg=JD3jkj1-QI6E-iLsdur4k19UG8rtFH3AWr51GRN7tfMz1cwcyUA_A05CBwaKx8Rx0swnEWdno84c2pc,"Analysis of the implementation for big data analysis in sales prediction: LSTM, ANN and DNN", 10.54254/2755-2721/50/20241348
423,688,publication/379425100_A_Survey_Study_on_Proposed_Solutions_for_Imbalanced_Big_Data?_sg=oaGjbC0ViUvSdABtIcjAuzJo6qCrKQQ0fkAf9e6a_ZS3beIYjpFIIMdUYdb8YU2IP1ejQJyOIvAxvcQ,A Survey Study on Proposed Solutions for Imbalanced Big Data, 10.24996/ijs.2024.65.3.37
424,691,publication/378668210_Leveraging_big_data_and_analytics_for_enhanced_public_health_decision-making_A_global_review?_sg=7tM4aauJLdhxf0q5MNS2SP5932MXwRSUBbj0_NISixNmKiQdKL3FfxJcQXRREFQVT-KNU8IfCZJMRWU,Leveraging big data and analytics for enhanced public health decision-making: A global review, 10.30574/gscarr.2024.18.2.0078
425,692,publication/372674392_Assessing_the_Big_Data_Adoption_Readiness_Role_in_Healthcare_between_Technology_Impact_Factors_and_Intention_to_Adopt_Big_Data?_sg=grtqkSmE2pCgi5xY7Bdyt22CZ_TA046trnr7s6DeiWbV8CGl4L7XXSbYMx9o6Gd4hGNq8qAtZNdsC5A,Assessing the Big Data Adoption Readiness Role in Healthcare between Technology Impact Factors and Intention to Adopt Big Data, 10.3390/su151511521
426,696,publication/379479512_Empowering_students_through_active_learning_in_educational_big_data_analytics?_sg=NSyCM35vn3Zz6cHQyNIIGIEUjCXW3I08hvBACpEj0bn1Rmzc7FuwvU73CKf5LGJPP7pYGXANzaBgTrU,Empowering students through active learning in educational big data analytics, 10.1186/s40561-024-00300-1
427,697,publication/378208076_BUSINESS_INTELLIGENCE_IN_THE_ERA_OF_BIG_DATA_A_REVIEW_OF_ANALYTICAL_TOOLS_AND_COMPETITIVE_ADVANTAGE?_sg=KDbrnF7X-UiskxtTcZoSQHAQOy4Pk_nABv0YvY_KPIyW9J5R8Pwst3KsuqqAcxu9W2rIjUHxCzsrIV8,BUSINESS INTELLIGENCE IN THE ERA OF BIG DATA: A REVIEW OF ANALYTICAL TOOLS AND COMPETITIVE ADVANTAGE, 10.51594/csitrj.v5i2.791
428,698,publication/380208824_Enhancing_sports_education_through_big_data_analytics_Leveraging_models_for_improved_teaching_strategies?_sg=_bKq-A-5E_Sna5NVmkUeKQ29br7My3xcaERN5jTyrRKfwspLo82c2isvKE0aEG04TR2em42OmrC2jeQ,Enhancing sports education through big data analytics: Leveraging models for improved teaching strategies, 10.54254/2755-2721/57/20241331
429,699,publication/377360542_The_challenges_in_using_economic_big_data_analytics_in_higher_education?_sg=UIxQAgkeg4A6OJkEaf6KE7QHsIFxaX9c7FL2EAWqMRtT63wsdgEUpo_bD6Rbdq-b7tOXixP4lNcpU7g,The challenges in using economic big data analytics in higher education, 10.31489/2022ec2/41-47
430,700,publication/375740190_The_effect_of_big_data_technologies_usage_on_social_competence?_sg=hrRFBjWV7p_hjOSXiU0VlS0wVvVCP4v_aZpKI51bPbGOyjEgQSDd_7mUQhPWFB0mjC5uCt9W1AEobmc,The effect of big data technologies usage on social competence, 10.7717/peerj-cs.1691
431,704,publication/377177425_Optimizing_Data_Processing_A_Comparative_Study_of_Big_Data_Platforms_in_Edge_Fog_and_Cloud_Layers?_sg=dNKL8DFSfJ4SadKO9TQiZHKrs_ZuimyW5FNN6mFVwJfur0dBxx_KgN6Yg86ZfH-FBAiIvAW3mA8ravU,"Optimizing Data Processing: A Comparative Study of Big Data Platforms in Edge, Fog, and Cloud Layers", 10.3390/app14010452
432,706,publication/377232871_The_Importance_of_Consumer_Insights_for_Precision_Marketing_in_the_Era_of_Big_Data?_sg=mJPhrxx-X2zk-FtvdcgbkUWjvaf-JzlU6VcaOmSmX2ebEOGh4Ker3kOD56Kz6wLoGiRTYuVLkCCOYas,The Importance of Consumer Insights for Precision Marketing in the Era of Big Data, 10.54254/2754-1169/69/20231440
433,707,publication/373945686_Big_Data_Processing_Unleashing_the_Potential_of_Data?_sg=5iRtLn-9GiOY5HCUh5Fdx-RvWP41VJFKJVZ2ZxKMjxsPA7V-8VoaMiVifOfmPs1tJUNxnNgOKmgpo8I,Big Data Processing: Unleashing the Potential of Data, 10.58679/it90870
434,708,publication/379139943_Design_of_Intelligent_Transportation_Assistant_Decision_System_Based_on_Traffic_Big_Data?_sg=dMEQ4cJg5jizzgP-f9XULTddvJRkB3JBPvHqnMQmGTL8iP503L8NnFum9qZaVTC7LoSFY5a0ZvwrrSA,Design of Intelligent Transportation Assistant Decision System Based on Traffic Big Data, 10.1007/978-981-99-6956-2_20
435,709,publication/381001258_Big_data_and_AI_in_employment_The_dual_challenge_of_workforce_replacement_and_protecting_customer_privacy_in_biometric_data_usage?_sg=urRviIE05heXfEiNq8ct2U6pga_QUaZmQf1VooyBZxtn2wDr9A-tEWRNcjFh-t4ivzsbQwaBFoaJVAQ,Big data and AI in employment: The dual challenge of workforce replacement and protecting customer privacy in biometric data usage, 10.30574/gjeta.2024.19.2.0080
436,710,publication/377621296_Regulating_Access_to_Big_Data_-_Between_Ex-Ante_and_Ex-Post_Economic_Regulation?_sg=s7-vaXZ0A1bfDQgltO1MoTMswUT47IOjrWIMGPduJQBCRv3-Tt6z0EkOX9gKGfWTuRMMaRg4A7Dxx-4,Regulating Access to Big Data? – Between Ex-Ante and Ex-Post Economic Regulation, 10.5817/CPVP2023-4-6
437,711,publication/378030031_Using_Big_Data_for_the_Construction_of_an_Intelligent_Region?_sg=lng_Dr31oxC33eYIJbPz-5O4WxEhzYDkIBs8A2CyJ54E1bta63GeYkdzlb9-I8Ff7h34H1ob4xasOnA,Using Big Data for the Construction of an Intelligent Region, 10.23939/sisn2023.14.281
438,712,publication/377163239_Big_Data_Collection_Filtering_and_Extraction_of_Features?_sg=ft09gxp7WIxnsF9m9R_W467DvIPqE52VgCOV6oan2cX9_uVjAmVLh33yyRRPfMFfRXs-o9UnE7_a8ng,"Big Data Collection, Filtering, and Extraction of Features", 10.4018/979-8-3693-0413-6.ch005
439,713,publication/380324842_The_Moroccan_Health_Data_Bank_A_Proposal_for_a_National_Electronic_Health_System_Based_on_Big_Data?_sg=YWu2HSGX1TZtW_6lZLjOhkB77eOw6DxDgFj3GDJf4u_HNililLn590-nkt3FhXqj1D2ax64uJRixZQI,The Moroccan Health Data Bank: A Proposal for a National Electronic Health System Based on Big Data, 10.22059/jitm.2024.96376
440,717,publication/379916262_The_Application_of_Big_Data_and_Privacy_Impacts_Research_in_Information_Technology?_sg=jTM-DoggANX28Rq7BbuHOFbK-fmBule9znQNFrYcf0crkIomBXxjGPqFWb129bo-wB8YldiZ1OxWvYw,The Application of Big Data and Privacy Impacts Research in Information Technology, 10.54254/2754-1169/77/20241841
441,718,publication/378532564_Practices_and_barriers_for_big_data_projects_A_case_study_on_a_large_insurance_company?_sg=bzeh19DrNm84onycGJ9iZPSmJ1NRq7o9T9iC3TZ2hzTvM0J5H2ABsHV76kJ97tURGnbqXSV0p7Un5GA,Practices and barriers for big data projects:: A case study on a large insurance company, 10.5585/gep.v15i1.24673
442,720,publication/377105889_Application_of_Big_Data_Technology_in_Mobile_Payment_Security?_sg=L2jdwYcGv0F3LxEpVbDOkne-ilPxBLBw50F7VWaMUbLXzg7mA-5fs3_xfQmcVyAAXhrqPT5VsxUrS38,Application of Big Data Technology in Mobile Payment Security, 10.56397/JRSSH.2023.12.04
443,721,publication/376845890_Algorithms_and_Big_Data_Surplus_Value_of_Codes_and_Flows?_sg=XnwgTKCC48XBk2HFm03k7HXiJX4C1DIzPSGAOYMzJSWM_9rQOxid0SJGbneHFPbFeFVEC84bQ4rJIXw,Algorithms and Big Data: Surplus Value of Codes and Flows, 10.1007/978-981-99-8174-8_3
444,722,publication/374913442_Data_Mining_and_Big_Data_Analytics?_sg=KPrafE20dCMsPi_24Fdk8JPInY9Gv1RbPlF5EOuDuaDJUNtdP3TVPNKRyPmA4eIrJWO-izMy5h6snpE,Data Mining and Big Data Analytics, 10.13140/RG.2.2.21383.98723
445,724,publication/377858121_Application_of_Big_Data_Technology_in_College_Music_Education?_sg=Lskuo-E7Kj_UoGZXKPT-fyrURzoeFgypVnHMyg2T-aXCCgoxLMYaCWP5Q7xSJBM3D8OrMxpqh-uL2zY,Application of Big Data Technology in College Music Education, 10.4018/IJWLTT.336838
446,725,publication/377605699_Contemporary_High-Performance_Computing_for_Big_Data_Applications?_sg=jBemlMiG21IL_gwq7xa_HqOu1g0qCKx6nd4l5852Fsn_naZr52hQ3B9GvDcr-K0wZKhJgJuKZae1tY4,Contemporary High-Performance Computing for Big Data Applications, 10.36548/jitdw.2023.4.004
447,726,publication/371217720_From_Big_Data_Technologies_to_Big_Data_Benefits?_sg=kTFIsAKY6GT5UGUZpwN5zl0NGaA_pN7M6GT5wyQpIwxZIkdvOWcCJl8P8ApH9D-BX-re0pgybQIP7ec,From Big Data Technologies to Big Data Benefits, 10.1109/MC.2022.3206032
448,730,publication/380497523_Enterprise_asset_management_and_accounting_using_the_Internet_of_Things_and_big_data?_sg=Zdvv9pW0lkubU4SUB8msmiZhfETeAWnCUIqu4JdMxuESgFo7iP3q6f55qL3S3H2xjuESy7U8VfS14e8,Enterprise asset management and accounting using the Internet of Things and big data, 10.3233/JCM-247304
449,731,publication/380188571_Estudo_sobre_o_uso_de_big_data_na_producao_estatistica?_sg=Lwnr2zNbaHTPhHWRbKF10Q2namadyyhhQwPflKCPs9DsB7iWULdijgdH55TCI63BKvZptdu7XYWG2cs,Estudo sobre o uso de big data na produção estatística, 10.3895/rts.v20n59.16167
450,732,publication/377890781_Tackling_Security_and_Privacy_Challenges_in_the_Realm_of_Big_Data_Analytics?_sg=wKC979g_KB9-aW-ZVjUdLOiQj6hMZ72C50u_ZiGfOT3C0ZzWI_mlF6tyVUXmjSLaPyJ-5UndB5vNOhw,Tackling Security and Privacy Challenges in the Realm of Big Data Analytics, 10.30574/wjarr.2024.21.2.0429
451,734,publication/380026794_Big_Data_Analytic_Tools_Usage_among_Academic_Libraries_in_Tanzania?_sg=3PtA3P5oRJZsyKMvK1TIPGFmx75s6OUqNTh1zXTjp8Rl-PTfWu4KF4kCN8YxacBNnWJGK46hcS7lwKs,Big Data Analytic Tools Usage among Academic Libraries in Tanzania, 10.51983/ajist-2024.14.1.3929
452,737,publication/380543715_Real-time_Analytics_in_Financial_Market_Forecasting_A_Big_Data_Approach?_sg=fFF2thDtP8BvYvpTVO9CB9Y-ZfNdN9qtSOYl9cI9JJmzujRBFgiD1OQO9lXaEJTTXA0drXkI-yq_y7o,Real-time Analytics in Financial Market Forecasting: A Big Data Approach, 10.1145/3644713.3644743
453,742,publication/379233664_Opportunities_Challenges_and_Development_of_Building_Tumor_Big_Data_Platforms_in_China?_sg=_n6b4tGPrhHrGc072dtWfFdUTay2A4WbHCo8yTcmDDlxRtp2mpf__cKCSB2rpPKNtFeCf0k4LhaPiZo,"Opportunities, Challenges, and Development of Building Tumor Big Data Platforms in China", 10.1007/978-981-99-8270-7_22
454,743,publication/380612112_Big_Data_Dan_Pemahaman_Faktor_Penunjang_Kinerja_Akademik_Siswa_Untuk_Meningkatkan_Efektivitas_Pembelajaran?_sg=Qopgh69DKi6MSy5h9VRhcZaEW-uJXJgQKmepeji-IrOAw31IojZxb5lHmUoG2mZs4zGHR3QMX7BO45M,Big Data Dan Pemahaman Faktor Penunjang Kinerja Akademik Siswa Untuk Meningkatkan Efektivitas Pembelajaran, 10.17977/um038v7i12024p035
455,744,publication/379454068_Exploring_the_Landscape_of_Big_Data_Analytics_in_Financial_Decision_Making?_sg=ZH9xQPc1V2r5BaI9sIoaj4C5L3OWVYVbyQaFgN3yNjyPQC-DpVDvLFLSNkV0HWPdfjvEiz5IolHkSJI,Exploring the Landscape of Big Data Analytics in Financial Decision Making, 10.62207/7spd4813
456,745,publication/378547535_Big_data_approach_in_the_field_of_gastric_and_colorectal_cancer_research?_sg=QeOm2fP2MK311aYiKxpqmuxpruKTfO6x_Ub2MGPTUdG2Gqb2SP77VrnYia_dxDmi2IvcOfW9iGD5PjE,Big data approach in the field of gastric and colorectal cancer research, 10.1111/jgh.16527
457,746,publication/376803882_USING_BIG_DATA_IN_SEMANTIC_RESEARCH_PERSPECTIVES_AND_APPROACHES?_sg=Evxy9MMhXcJMnDnI6j3ii65djwZ1nvYLmi_J5TZRNDJ1qcT4b_D-J1DoAfYv_5ZX5ViBnLCgjrFQtjw,USING BIG DATA IN SEMANTIC RESEARCH: PERSPECTIVES AND APPROACHES, 10.36622/MLMDR.2023.95.56.003
458,747,publication/376187709_Evaluation_of_Responsive_With_Big_Data_Technologies?_sg=4U1fWtAi6uwLhf9AC0yCVQuypLH8-eSR9NAp-2h_J6XJQLxEn32UB9tHbMFjZvrZxaqzvDfSkkRvJPQ,Evaluation of Responsive With Big Data Technologies, 10.52783/tjjpt.v44.i4.1792
459,748,publication/369997006_CLOUD_WITH_BIG_DATA_ANALYTICS?_sg=leK6VAhAyT3QV0ayZ34G49C01HtwX4aebccA9q2iRJ5QkNV9FNKZB0imSNJxnI4jJvRgBwzXBSJTzOU,CLOUD WITH BIG DATA ANALYTICS, 10.55041/ISJEM00273
460,749,publication/376683950_Selection_biases_in_crowdsourced_big_data_applied_to_tourism_research_An_interpretive_framework?_sg=BC-u5XsGmlUn-LQAJ7rK-NPBT7BCyfkrey47vyyHRg3i2mNV5hMveojcmPBMpOsrSRnxTltU9NrT3ec,Selection biases in crowdsourced big data applied to tourism research: An interpretive framework, 10.1016/j.tourman.2023.104874
461,750,publication/379143895_Revolutionizing_Healthcare_Harnessing_the_Power_of_Big_Data_Analytics_for_Improved_Outcomes_and_Operational_Efficiency?_sg=dSrr-H5rrx2QUxMUlfH7CBhJJM3EOB9WMXz5a5Oi1vz2mxGK_8r23ngFcDKq5-7X9Ju-Oz6qsfer7Mk,Revolutionizing Healthcare: Harnessing the Power of Big Data Analytics for Improved Outcomes and Operational Efficiency, 10.13140/RG.2.2.15252.72327
462,752,publication/379120278_Big_data_and_the_management_of_libraries_in_the_era_of_the_Fourth_Industrial_Revolution_implications_for_policymakers?_sg=gchk33jQVj5OGvi4eVPxV5pqRqvIkffeDnJrRgvlB_WHF_tjhgbujsRNtwm2VCK39qaTwelGJo2PAmk,Big data and the management of libraries in the era of the Fourth Industrial Revolution: implications for policymakers, 10.1108/DLP-10-2023-0083
463,753,publication/371196720_Big_Data_and_Its_Role_in_Cybersecurity?_sg=y6MNhi0bbtu17y0uSLVU0qwYnptTnblqqXV9VDV4_pbHWv7iC-bumwVmeTw7jiSDSbnS350ONtAymYM,Big Data and Its Role in Cybersecurity, 10.1007/978-981-99-0550-8_10
464,758,publication/377219194_Harnessing_Big_Data_Analytics_for_Enhanced_Machine_Learning_Algorithms?_sg=owJkoKn9URh3-BeSMKTi_Zo32-RH3o3Ti21z5tBALcuLrhmP03mNBDDCFSi-Ts-fY1eSDGhPHL1-xZY,Harnessing Big Data Analytics for Enhanced Machine Learning Algorithms, 10.13140/RG.2.2.35838.36163
465,759,publication/381140058_INTEGRATING_MACHINE_LEARNING_AND_BIG_DATA_ANALYTICS_FOR_REAL-TIME_DISEASE_DETECTION_IN_SMART_HEALTHCARE_SYSTEMS?_sg=2pQAghWiPYdI3G94kc3WzwO42GygDwz6SToFiXbtCgCoCgii_YA-1Az_yFLowkgXUnICG70jgU2HSZ8,INTEGRATING MACHINE LEARNING AND BIG DATA ANALYTICS FOR REAL-TIME DISEASE DETECTION IN SMART HEALTHCARE SYSTEMS, 10.62304/ijhm.v1i3.162
466,760,publication/379802310_Database_Access_Information_Security_Management_Simulation_under_Big_Data_Platform?_sg=NDtkYqBTbUaNieldXvFozY5ZM0D8voZWV7FR6PH7qKCTCKaxRD_KFeNw6-SqO8LBcQ4f14g8aGdh48E,Database Access Information Security Management Simulation under Big Data Platform, 10.12694/scpe.v25i3.2762
467,761,publication/378800678_Stock_market_prediction_with_political_data_Analysis_SP-PDA_model_for_handling_big_data?_sg=ojioTgFNJGlX_gecPt3nwd475Dq9wIHAKSUWMYs9A3EDxxtcQb7jUmWzOrTulHV05gKYYvjYJg-jdVs,Stock market prediction with political data Analysis (SP-PDA) model for handling big data, 10.1007/s11042-024-18610-4
468,763,publication/379789311_Research_on_Inventory_Control_Method_Based_on_Demand_Response_of_Power_Big_Data?_sg=neI3blPlEg9FPJJ3LvenXIJvg_tZJcz5I-E-AQz9X-fFA2C5TAdAmqDAkDMyKRzUM8Mikbk6YAqzlro,Research on Inventory Control Method Based on Demand Response of Power Big Data, 10.12694/scpe.v25i3.2695
469,764,publication/373461783_Big_Data_Analytics_and_Management_Forecasting_Behavior?_sg=qThN8bqEVts2nrdTLXhxPmgflF-YE4T_Vq3UmqeQqccSIbPEitD3XZD1J4SFziKEyspvpZWgNf6DSAw,Big Data Analytics and Management Forecasting Behavior, 10.2308/HORIZONS-2020-145
470,766,publication/380208937_Navigating_the_green_future_The_transformative_role_of_big_data_in_climate_change_and_environmental_sustainability?_sg=gj5YrmwNwF6tZuRHvTym4isPvirCUoGg0IVgbLhK2zs_qk3Dycq2IjEDh8pwFqYy-hIf7RYZPSoRHHI,Navigating the green future: The transformative role of big data in climate change and environmental sustainability, 10.54254/2755-2721/57/20241322
471,767,publication/379507458_Visual_reconstruction_method_of_architectural_space_under_laser_point_cloud_big_data?_sg=d-jLFHaUcKTk5bpSngItOrLtGL2Cv7GxypBUNL1bF8PbY6EWBoW0gzBqKXWlBvZFiDnMp4cQ84Nhues,Visual reconstruction method of architectural space under laser point cloud big data, 10.21595/jme.2024.23698
472,768,publication/380553411_Intelligent_Information_Audit_System_Construction_Integration_of_Big_Data_and_Artificial_Intelligence_Technologies?_sg=ml20Ut-V13bAzVxihLBIMv_GwBQ7poN0WO20z8ySHtdZNT7RWjMdX0UfSQZhvk4TyfVRrQdAWsD-qV4,Intelligent Information Audit System Construction: Integration of Big Data and Artificial Intelligence Technologies, 10.54691/23b70s23
473,769,publication/377547938_Exploring_the_Use_of_Big_Data_Analytics_in_Healthcare_Opportunities_and_Challenges?_sg=KTPX3ThuWO87uVFrwIqrcM9hTPKGF05i5dEWQRDFglpX-J_mHfcZmRjRDlhEucCp1Eq2romRSxhayIE,Exploring the Use of Big Data Analytics in Healthcare: Opportunities and Challenges, 10.48175/IJARSCT-15084
474,770,publication/377093472_Big_Tech_Dominance_Despite_Global_Mistrust?_sg=aEQT2DzymvQct4moU-fscBrLcWWO6RJuqAMSuE8_BNuDQwmNSkYhCaowxbhOdQpoBR0MFuNrdMTtsOI,Big Tech Dominance Despite Global Mistrust, 10.1109/TCSS.2023.3339183
